    0.26576E-02    0.93097E+04
    0.27113E-02    0.94652E+04
    0.27660E-02    0.96227E+04
    0.28219E-02    0.97821E+04
    0.28789E-02    0.99435E+04
    0.29371E-02    0.10107E+05
    0.29964E-02    0.10272E+05
    0.30569E-02    0.10439E+05
    0.31187E-02    0.10608E+05
    0.31817E-02    0.10779E+05
    0.32460E-02    0.10951E+05
    0.33115E-02    0.11126E+05
    0.33784E-02    0.11302E+05
    0.34467E-02    0.11480E+05
    0.35163E-02    0.11660E+05
    0.35874E-02    0.11842E+05
    0.36598E-02    0.12026E+05
    0.37338E-02    0.12212E+05
    0.38092E-02    0.12400E+05
    0.38861E-02    0.12589E+05
    0.39646E-02    0.12781E+05
    0.40447E-02    0.12974E+05
    0.41264E-02    0.13169E+05
    0.42098E-02    0.13365E+05
    0.42948E-02    0.13563E+05
    0.43816E-02    0.13761E+05
    0.44701E-02    0.13960E+05
    0.45604E-02    0.14159E+05
    0.46525E-02    0.14359E+05
    0.47465E-02    0.14559E+05
    0.48424E-02    0.14759E+05
    0.49402E-02    0.14959E+05
    0.50400E-02    0.15160E+05
    0.51419E-02    0.15361E+05
    0.52457E-02    0.15563E+05
    0.53517E-02    0.15765E+05
    0.54598E-02    0.15968E+05
    0.55701E-02    0.16172E+05
    0.56826E-02    0.16378E+05
    0.57974E-02    0.16585E+05
    0.59145E-02    0.16793E+05
    0.60340E-02    0.17003E+05
    0.61559E-02    0.17213E+05
    0.62803E-02    0.17424E+05
    0.64072E-02    0.17636E+05
    0.65366E-02    0.17848E+05
    0.66686E-02    0.18059E+05
    0.68033E-02    0.18271E+05
    0.69408E-02    0.18481E+05
    0.70810E-02    0.18691E+05
    0.72240E-02    0.18899E+05
    0.73700E-02    0.19107E+05
    0.75189E-02    0.19313E+05
    0.76708E-02    0.19517E+05
    0.78257E-02    0.19720E+05
    0.79838E-02    0.19922E+05
    0.81451E-02    0.20121E+05
    0.83096E-02    0.20319E+05
    0.84775E-02    0.20514E+05
    0.86488E-02    0.20707E+05
    0.88235E-02    0.20898E+05
    0.90017E-02    0.21087E+05
    0.91836E-02    0.21273E+05
    0.93691E-02    0.21455E+05
    0.95583E-02    0.21635E+05
    0.97514E-02    0.21811E+05
    0.99484E-02    0.21984E+05
    0.10149E-01    0.22152E+05
    0.10354E-01    0.22317E+05
    0.10564E-01    0.22477E+05
    0.10777E-01    0.22633E+05
    0.10995E-01    0.22784E+05
    0.11217E-01    0.22930E+05
    0.11443E-01    0.23070E+05
    0.11675E-01    0.23206E+05
    0.11910E-01    0.23335E+05
    0.12151E-01    0.23458E+05
    0.12397E-01    0.23575E+05
    0.12647E-01    0.23686E+05
    0.12902E-01    0.23790E+05
    0.13163E-01    0.23887E+05
    0.13429E-01    0.23976E+05
    0.13700E-01    0.24058E+05
    0.13977E-01    0.24133E+05
    0.14259E-01    0.24199E+05
    0.14547E-01    0.24257E+05
    0.14841E-01    0.24306E+05
    0.15141E-01    0.24347E+05
    0.15447E-01    0.24378E+05
    0.15759E-01    0.24400E+05
    0.16077E-01    0.24413E+05
    0.16402E-01    0.24415E+05
    0.16734E-01    0.24408E+05
    0.17072E-01    0.24391E+05
    0.17416E-01    0.24363E+05
    0.17768E-01    0.24324E+05
    0.18127E-01    0.24275E+05
    0.18493E-01    0.24215E+05
    0.18867E-01    0.24143E+05
    0.19248E-01    0.24061E+05
    0.19637E-01    0.23967E+05
    0.20034E-01    0.23862E+05
    0.20438E-01    0.23745E+05
    0.20851E-01    0.23617E+05
    0.21272E-01    0.23477E+05
    0.21702E-01    0.23326E+05
    0.22141E-01    0.23163E+05
    0.22588E-01    0.22989E+05
    0.23044E-01    0.22804E+05
    0.23510E-01    0.22608E+05
    0.23985E-01    0.22400E+05
    0.24469E-01    0.22183E+05
    0.24964E-01    0.21954E+05
    0.25468E-01    0.21716E+05
    0.25982E-01    0.21468E+05
    0.26507E-01    0.21211E+05
    0.27043E-01    0.20946E+05
    0.27589E-01    0.20672E+05
    0.28146E-01    0.20389E+05
    0.28715E-01    0.20100E+05
    0.29295E-01    0.19803E+05
    0.29887E-01    0.19500E+05
    0.30490E-01    0.19193E+05
    0.31106E-01    0.18880E+05
    0.31735E-01    0.18565E+05
    0.32376E-01    0.18246E+05
    0.33030E-01    0.17925E+05
    0.33697E-01    0.17603E+05
    0.34378E-01    0.17280E+05
    0.35072E-01    0.16957E+05
    0.35781E-01    0.16635E+05
    0.36504E-01    0.16314E+05
    0.37241E-01    0.15997E+05
    0.37993E-01    0.15683E+05
    0.38761E-01    0.15375E+05
    0.39544E-01    0.15072E+05
    0.40343E-01    0.14775E+05
    0.41158E-01    0.14485E+05
    0.41989E-01    0.14203E+05
    0.42838E-01    0.13929E+05
    0.43703E-01    0.13664E+05
    0.44586E-01    0.13407E+05
    0.45486E-01    0.13160E+05
    0.46405E-01    0.12922E+05
    0.47343E-01    0.12693E+05
    0.48299E-01    0.12475E+05
    0.49275E-01    0.12266E+05
    0.50270E-01    0.12067E+05
    0.51286E-01    0.11878E+05
    0.52322E-01    0.11699E+05
    0.53379E-01    0.11530E+05
    0.54457E-01    0.11368E+05
    0.55557E-01    0.11213E+05
    0.56680E-01    0.11063E+05
    0.57825E-01    0.10917E+05
    0.58993E-01    0.10774E+05
    0.60184E-01    0.10633E+05
    0.61400E-01    0.10493E+05
    0.62641E-01    0.10353E+05
    0.63906E-01    0.10211E+05
    0.65197E-01    0.10067E+05
    0.66514E-01    0.99185E+04
    0.67858E-01    0.97639E+04
    0.69229E-01    0.96017E+04
    0.70627E-01    0.94307E+04
    0.72054E-01    0.92497E+04
    0.73510E-01    0.90575E+04
    0.74994E-01    0.88533E+04
    0.76509E-01    0.86364E+04
    0.78055E-01    0.84067E+04
    0.79632E-01    0.81666E+04
    0.81241E-01    0.79199E+04
    0.82882E-01    0.76701E+04
    0.84556E-01    0.74205E+04
    0.86264E-01    0.71737E+04
    0.88007E-01    0.69323E+04
    0.89785E-01    0.66984E+04
    0.91598E-01    0.64740E+04
    0.93449E-01    0.62607E+04
    0.95337E-01    0.60596E+04
    0.97263E-01    0.58709E+04
    0.99227E-01    0.56944E+04
    0.10123E+00    0.55295E+04
    0.10328E+00    0.53760E+04
    0.10536E+00    0.52334E+04
